GPIO,FrameID,Timestamp
4,532336,2.42851E+12
4,532337,2.42852E+12
4,532338,2.42852E+12
4,532339,2.42852E+12
4,532340,2.42852E+12
4,532341,2.42852E+12
4,532342,2.42852E+12
4,532343,2.42852E+12
4,532344,2.42853E+12
4,532345,2.42853E+12
4,532346,2.42853E+12
4,532347,2.42853E+12
4,532348,2.42853E+12
4,532349,2.42853E+12
4,532350,2.42853E+12
4,532351,2.42854E+12
4,532352,2.42854E+12
4,532353,2.42854E+12
4,532354,2.42854E+12
4,532355,2.42854E+12
4,532356,2.42854E+12
4,532357,2.42855E+12
4,532358,2.42855E+12
4,532359,2.42855E+12
4,532360,2.42855E+12
4,532361,2.42855E+12
4,532362,2.42855E+12
4,532363,2.42855E+12
4,532364,2.42856E+12
4,532365,2.42856E+12
4,532366,2.42856E+12
4,532367,2.42856E+12
4,532368,2.42856E+12
4,532369,2.42856E+12
4,532370,2.42856E+12
4,532371,2.42857E+12
4,532372,2.42857E+12
4,532373,2.42857E+12
4,532374,2.42857E+12
4,532375,2.42857E+12
4,532376,2.42857E+12
4,532377,2.42857E+12
4,532378,2.42858E+12
4,532379,2.42858E+12
4,532380,2.42858E+12
4,532381,2.42858E+12
4,532382,2.42858E+12
4,532383,2.42858E+12
4,532384,2.42859E+12
4,532385,2.42859E+12
4,532386,2.42859E+12
4,532387,2.42859E+12
4,532388,2.42859E+12
4,532389,2.42859E+12
4,532390,2.42859E+12
4,532391,2.4286E+12
4,532392,2.4286E+12
4,532393,2.4286E+12
4,532394,2.4286E+12
4,532395,2.4286E+12
4,532396,2.4286E+12
4,532397,2.4286E+12
4,532398,2.42861E+12
4,532399,2.42861E+12
4,532400,2.42861E+12
4,532401,2.42861E+12
4,532402,2.42861E+12
4,532403,2.42861E+12
4,532404,2.42861E+12
4,532405,2.42862E+12
4,532406,2.42862E+12
4,532407,2.42862E+12
4,532408,2.42862E+12
4,532409,2.42862E+12
4,532410,2.42862E+12
4,532411,2.42862E+12
4,532412,2.42863E+12
4,532413,2.42863E+12
4,532414,2.42863E+12
4,532415,2.42863E+12
4,532416,2.42863E+12
4,532417,2.42863E+12
4,532418,2.42864E+12
4,532419,2.42864E+12
4,532420,2.42864E+12
4,532421,2.42864E+12
4,532422,2.42864E+12
4,532423,2.42864E+12
4,532424,2.42864E+12
4,532425,2.42865E+12
4,532426,2.42865E+12
4,532427,2.42865E+12
4,532428,2.42865E+12
4,532429,2.42865E+12
4,532430,2.42865E+12
4,532431,2.42865E+12
4,532432,2.42866E+12
4,532433,2.42866E+12
4,532434,2.42866E+12
4,532435,2.42866E+12
4,532436,2.42866E+12
4,532437,2.42866E+12
4,532438,2.42866E+12
4,532439,2.42867E+12
4,532440,2.42867E+12
4,532441,2.42867E+12
4,532442,2.42867E+12
4,532443,2.42867E+12
4,532444,2.42867E+12
4,532445,2.42868E+12
4,532446,2.42868E+12
4,532447,2.42868E+12
4,532448,2.42868E+12
4,532449,2.42868E+12
4,532450,2.42868E+12
4,532451,2.42868E+12
4,532452,2.42869E+12
4,532453,2.42869E+12
4,532454,2.42869E+12
4,532455,2.42869E+12
4,532456,2.42869E+12
4,532457,2.42869E+12
4,532458,2.42869E+12
4,532459,2.4287E+12
4,532460,2.4287E+12
4,532461,2.4287E+12
4,532462,2.4287E+12
4,532463,2.4287E+12
4,532464,2.4287E+12
4,532465,2.4287E+12
4,532466,2.42871E+12
4,532467,2.42871E+12
4,532468,2.42871E+12
4,532469,2.42871E+12
4,532470,2.42871E+12
4,532471,2.42871E+12
4,532472,2.42872E+12
4,532473,2.42872E+12
4,532474,2.42872E+12
4,532475,2.42872E+12
4,532476,2.42872E+12
4,532477,2.42872E+12
4,532478,2.42872E+12
4,532479,2.42873E+12
4,532480,2.42873E+12
4,532481,2.42873E+12
4,532482,2.42873E+12
4,532483,2.42873E+12
4,532484,2.42873E+12
4,532485,2.42873E+12
4,532486,2.42874E+12
4,532487,2.42874E+12
4,532488,2.42874E+12
4,532489,2.42874E+12
4,532490,2.42874E+12
4,532491,2.42874E+12
4,532492,2.42874E+12
4,532493,2.42875E+12
4,532494,2.42875E+12
4,532495,2.42875E+12
4,532496,2.42875E+12
4,532497,2.42875E+12
4,532498,2.42875E+12
4,532499,2.42876E+12
4,532500,2.42876E+12
4,532501,2.42876E+12
4,532502,2.42876E+12
4,532503,2.42876E+12
4,532504,2.42876E+12
4,532505,2.42876E+12
4,532506,2.42877E+12
4,532507,2.42877E+12
4,532508,2.42877E+12
4,532509,2.42877E+12
4,532510,2.42877E+12
4,532511,2.42877E+12
4,532512,2.42877E+12
4,532513,2.42878E+12
4,532514,2.42878E+12
4,532515,2.42878E+12
4,532516,2.42878E+12
4,532517,2.42878E+12
4,532518,2.42878E+12
4,532519,2.42878E+12
4,532520,2.42879E+12
4,532521,2.42879E+12
4,532522,2.42879E+12
4,532523,2.42879E+12
4,532524,2.42879E+12
4,532525,2.42879E+12
4,532526,2.4288E+12
4,532527,2.4288E+12
4,532528,2.4288E+12
4,532529,2.4288E+12
4,532530,2.4288E+12
4,532531,2.4288E+12
4,532532,2.4288E+12
4,532533,2.42881E+12
4,532534,2.42881E+12
4,532535,2.42881E+12
4,532536,2.42881E+12
4,532537,2.42881E+12
4,532538,2.42881E+12
4,532539,2.42881E+12
4,532540,2.42882E+12
4,532541,2.42882E+12
4,532542,2.42882E+12
4,532543,2.42882E+12
4,532544,2.42882E+12
4,532545,2.42882E+12
4,532546,2.42882E+12
4,532547,2.42883E+12
4,532548,2.42883E+12
4,532549,2.42883E+12
4,532550,2.42883E+12
4,532551,2.42883E+12
4,532552,2.42883E+12
4,532553,2.42884E+12
4,532554,2.42884E+12
4,532555,2.42884E+12
4,532556,2.42884E+12
4,532557,2.42884E+12
4,532558,2.42884E+12
4,532559,2.42884E+12
4,532560,2.42885E+12
4,532561,2.42885E+12
4,532562,2.42885E+12
4,532563,2.42885E+12
4,532564,2.42885E+12
4,532565,2.42885E+12
4,532566,2.42885E+12
4,532567,2.42886E+12
4,532568,2.42886E+12
4,532569,2.42886E+12
4,532570,2.42886E+12
4,532571,2.42886E+12
4,532572,2.42886E+12
